"Date","Count","Hour","Temp","Hum","Wind","Visb","Dew","solar","Rain","Snow","Autumn","Spring","Summer","Winter","Holiday","Workday","NoFunc","Func","Fri","Mon","Sat","Sun","Thu","Tue","Wed","Wday","Wend"
"2017-12-02"," 354","22","  3.50000000000000000","54","1.50000000000000000","1446"," -4.90000000000000036","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","1","0","0","0","0"
"2017-12-02"," 366","23","  4.00000000000000000","56","1.00000000000000000","1352"," -4.00000000000000000","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","1","0","0","0","0"
"2017-12-03"," 342"," 0","  4.00000000000000000","58","1.39999999999999991","1296"," -3.50000000000000000","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 227"," 1","  3.89999999999999991","69","1.69999999999999996"," 485"," -1.19999999999999996","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 117"," 3","  3.39999999999999991","71","1.60000000000000009","1011"," -1.30000000000000004","0.000000000000000000"," 0.50000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03","  76"," 4","  3.50000000000000000","73","1.00000000000000000","1060"," -0.80000000000000004","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03","  32"," 5","  3.89999999999999991","75","1.89999999999999991"," 914"," -0.10000000000000001","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03","  13"," 6","  3.39999999999999991","86","2.50000000000000000"," 278","  1.19999999999999996","0.000000000000000000"," 1.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03","  22"," 7","  3.10000000000000009","91","1.19999999999999996"," 129","  1.69999999999999996","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03","  85"," 8","  3.20000000000000018","92","1.80000000000000004"," 244","  2.00000000000000000","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 152"," 9","  3.50000000000000000","91","1.80000000000000004"," 231","  2.10000000000000009","0.020000000000000000"," 2.50000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 333","12","  5.79999999999999982","85","1.69999999999999996"," 349","  3.39999999999999991","0.429999999999999993"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 495","13","  6.79999999999999982","81","1.89999999999999991"," 390","  3.70000000000000018","0.599999999999999978"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 621","15","  8.00000000000000000","73","1.60000000000000009"," 433","  3.39999999999999991","0.530000000000000027"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 598","16","  7.59999999999999964","77","1.60000000000000009"," 399","  3.79999999999999982","0.200000000000000011"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 443","18","  6.00000000000000000","84","1.89999999999999991"," 327","  3.39999999999999991","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 422","19","  5.70000000000000018","85","1.69999999999999996"," 309","  3.29999999999999982","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 397","20","  5.20000000000000018","87","1.39999999999999991"," 253","  3.20000000000000018","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 385","21","  4.70000000000000018","87","1.19999999999999996"," 247","  2.70000000000000018","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 350","22","  4.29999999999999982","89","1.80000000000000004"," 201","  2.60000000000000009","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-03"," 303","23","  3.89999999999999991","90","1.30000000000000004"," 194","  2.39999999999999991","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0"
"2017-12-04"," 112"," 2","  4.40000000000000036","87","1.80000000000000004"," 207","  2.39999999999999991","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04","  65"," 3","  3.60000000000000009","85","2.29999999999999982"," 206","  1.30000000000000004","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04","  41"," 4","  2.79999999999999982","89","1.50000000000000000"," 130","  1.10000000000000009","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04","  82"," 5","  2.00000000000000000","83","2.70000000000000018"," 253"," -0.50000000000000000","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 200"," 6","  1.19999999999999996","76","3.70000000000000018"," 371"," -2.50000000000000000","0.000000000000000000"," 0.10000000000000001","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 937"," 8"," -0.80000000000000004","69","3.50000000000000000"," 954"," -5.70000000000000018","0.010000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 509"," 9"," -1.50000000000000000","47","4.20000000000000018","1888","-11.30000000000000071","0.220000000000000001"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 311","10"," -1.10000000000000009","40","4.50000000000000000","2000","-13.00000000000000000","0.640000000000000013"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 379","11"," -0.50000000000000000","41","4.09999999999999964","1799","-12.09999999999999964","0.939999999999999947"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 393","12"," -0.29999999999999999","38","4.79999999999999982","1823","-12.90000000000000036","1.110000000000000098"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 391","13","  0.00000000000000000","30","5.40000000000000036","1938","-15.50000000000000000","1.169999999999999929"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 338","14","  0.10000000000000001","27","4.50000000000000000","2000","-16.69999999999999929","1.090000000000000080"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 341","15"," -0.10000000000000001","25","5.79999999999999982","2000","-17.80000000000000071","0.880000000000000004"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 515","17"," -1.30000000000000004","26","5.29999999999999982","2000","-18.30000000000000071","0.179999999999999993"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 807","18"," -2.10000000000000009","29","3.89999999999999991","2000","-17.69999999999999929","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 397","21"," -4.59999999999999964","43","4.50000000000000000","2000","-15.30000000000000071","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-04"," 353","22"," -5.29999999999999982","45","2.50000000000000000","2000","-15.30000000000000071","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"2017-12-05"," 198"," 1"," -6.50000000000000000","41","2.79999999999999982","2000","-17.60000000000000142","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 124"," 2"," -6.79999999999999982","41","2.50000000000000000","2000","-17.80000000000000071","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 172"," 6"," -7.40000000000000036","34","3.20000000000000018","2000","-20.60000000000000142","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 381"," 7"," -7.50000000000000000","33","2.20000000000000018","2000","-21.00000000000000000","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 812"," 8"," -8.09999999999999964","36","1.60000000000000009","2000","-20.50000000000000000","0.010000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 462"," 9"," -7.59999999999999964","31","1.30000000000000004","1974","-21.80000000000000071","0.209999999999999992"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 269","10"," -5.50000000000000000","26","2.79999999999999982","1967","-22.00000000000000000","0.640000000000000013"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 334","11"," -3.89999999999999991","25","0.00000000000000000","1959","-21.00000000000000000","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 321","12"," -2.29999999999999982","25","0.00000000000000000","1962","-19.69999999999999929","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 325","13"," -1.60000000000000009","27","0.00000000000000000","1955","-18.19999999999999929","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 353","15"," -0.69999999999999996","28","0.00000000000000000","2000","-16.89999999999999858","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 789","18"," -2.60000000000000009","40","0.00000000000000000","2000","-14.40000000000000036","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 418","20"," -3.50000000000000000","46","0.00000000000000000","2000","-13.40000000000000036","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 415","21"," -3.70000000000000018","47","0.00000000000000000","2000","-13.30000000000000071","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 393","22"," -2.79999999999999982","49","0.00000000000000000","2000","-12.00000000000000000","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-05"," 244","23"," -2.50000000000000000","59","0.00000000000000000","1210"," -9.40000000000000036","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0"
"2017-12-06"," 144"," 1"," -3.00000000000000000","79","0.00000000000000000"," 293"," -6.09999999999999964","0.000000000000000000"," 0.00000000000000000","0.29999999999999999","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06","  78"," 3"," -3.20000000000000018","78","0.00000000000000000","1808"," -6.40000000000000036","0.000000000000000000"," 0.20000000000000001","0.40000000000000002","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06","  87"," 5"," -3.60000000000000009","76","0.00000000000000000","1934"," -7.20000000000000018","0.000000000000000000"," 0.00000000000000000","0.40000000000000002","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 142"," 6"," -3.70000000000000018","76","0.00000000000000000","1864"," -7.29999999999999982","0.000000000000000000"," 0.00000000000000000","0.40000000000000002","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 379"," 7"," -4.20000000000000018","77","0.00000000000000000","1741"," -7.59999999999999964","0.000000000000000000"," 0.00000000000000000","0.29999999999999999","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 307","10"," -0.90000000000000002","64","0.00000000000000000","1224"," -6.79999999999999982","0.630000000000000004"," 0.00000000000000000","0.20000000000000001","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 381","11","  1.60000000000000009","57","1.19999999999999996","1261"," -6.00000000000000000","0.930000000000000049"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 442","13","  4.20000000000000018","47","1.10000000000000009","1469"," -6.09999999999999964","1.100000000000000089"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 416","14","  5.50000000000000000","34","1.00000000000000000","1966"," -9.09999999999999964","0.959999999999999964"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 496","16","  5.29999999999999982","37","2.89999999999999991","2000"," -8.19999999999999929","0.359999999999999987"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 239","17","  4.09999999999999964","60","2.50000000000000000","1565"," -2.89999999999999991","0.100000000000000006"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 204","18","  1.69999999999999996","90","1.00000000000000000","  66","  0.20000000000000001","0.000000000000000000"," 0.29999999999999999","0.29999999999999999","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 205","19","  1.19999999999999996","92","0.69999999999999996"," 180","  0.00000000000000000","0.000000000000000000"," 0.00000000000000000","1.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 165","21","  1.10000000000000009","92","0.50000000000000000"," 235","  0.00000000000000000","0.000000000000000000"," 0.69999999999999996","1.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 222","22","  1.30000000000000004","92","0.59999999999999998"," 233","  0.10000000000000001","0.000000000000000000"," 0.00000000000000000","1.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-06"," 193","23","  1.30000000000000004","92","0.59999999999999998"," 209","  0.10000000000000001","0.000000000000000000"," 0.00000000000000000","1.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1"
"2017-12-07"," 198"," 0","  1.39999999999999991","92","0.50000000000000000"," 240","  0.20000000000000001","0.000000000000000000"," 0.00000000000000000","0.90000000000000002","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 218"," 1","  1.50000000000000000","92","0.40000000000000002"," 227","  0.29999999999999999","0.000000000000000000"," 0.00000000000000000","0.90000000000000002","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 149"," 2","  1.39999999999999991","92","0.69999999999999996"," 168","  0.20000000000000001","0.000000000000000000"," 0.00000000000000000","0.90000000000000002","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07","  62"," 4","  1.60000000000000009","92","0.69999999999999996"," 119","  0.40000000000000002","0.000000000000000000"," 0.00000000000000000","0.90000000000000002","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07","  83"," 5","  1.50000000000000000","92","1.10000000000000009"," 175","  0.29999999999999999","0.000000000000000000"," 0.00000000000000000","0.90000000000000002","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 137"," 6","  1.00000000000000000","93","0.50000000000000000"," 148","  0.00000000000000000","0.000000000000000000"," 0.00000000000000000","0.90000000000000002","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 367"," 7","  0.29999999999999999","93","0.50000000000000000"," 173"," -0.69999999999999996","0.000000000000000000"," 0.00000000000000000","0.90000000000000002","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 415"," 9","  0.10000000000000001","91","0.80000000000000004"," 265"," -1.10000000000000009","0.140000000000000013"," 0.00000000000000000","0.80000000000000004","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 321","10","  1.10000000000000009","83","0.69999999999999996"," 311"," -1.39999999999999991","0.409999999999999976"," 0.00000000000000000","0.69999999999999996","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 333","11","  2.29999999999999982","69","1.69999999999999996"," 628"," -2.79999999999999982","0.630000000000000004"," 0.00000000000000000","0.59999999999999998","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 431","12","  3.70000000000000018","65","2.39999999999999991"," 833"," -2.20000000000000018","0.979999999999999982"," 0.00000000000000000","0.29999999999999999","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 394","13","  4.09999999999999964","37","3.10000000000000009","1767"," -9.30000000000000071","1.139999999999999902"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 552","17","  2.10000000000000009","50","2.00000000000000000","1434"," -7.20000000000000018","0.149999999999999994"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 390","20"," -1.39999999999999991","47","2.50000000000000000","1620","-11.19999999999999929","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 402","21"," -2.20000000000000018","46","2.20000000000000018","1975","-12.19999999999999929","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-07"," 259","23"," -3.20000000000000018","50","2.10000000000000009","1887","-12.09999999999999964","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"2017-12-08"," 233"," 0"," -3.50000000000000000","49","2.60000000000000009","1893","-12.59999999999999964","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0"
"2017-12-08"," 230"," 1"," -3.70000000000000018","50","2.50000000000000000","1902","-12.59999999999999964","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0"
"2017-12-08"," 131"," 2"," -4.29999999999999982","53","1.00000000000000000","1918","-12.40000000000000036","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0"
"2017-12-08","  71"," 4"," -5.29999999999999982","53","2.39999999999999991","1936","-13.40000000000000036","0.000000000000000000"," 0.00000000000000000","0.00000000000000000","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0"
